pert_id	pert_iname	molecule_chembl_id	parent_chembl_id	target_chembl_id	uniprot	gene_symbol	entrez	target_type	organism	action_type	direct_interaction	is_landmark	mechanism_of_action
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P62244	RPS15A		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P62249	RPS16		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P08708	RPS17		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P62269	RPS18		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P39019	RPS19		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P60866	RPS20		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P63220	RPS21		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P62266	RPS23		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P62847	RPS24		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P62851	RPS25		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P62854	RPS26		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P62979	RPS27A		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P62857	RPS28		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P62273	RPS29		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P62861	FAU		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P39023	RPL3		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P36578	RPL4		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P46777	RPL5		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	Q02878	RPL6		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P18124	RPL7		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
BRD-K36055864	cycloheximide	CHEMBL123292	CHEMBL123292	CHEMBL3987582	P62424	RPL7A		PROTEIN NUCLEIC-ACID COMPLEX	Homo sapiens	INHIBITOR	1	0	80S Ribosome inhibitor
